0.186000	1.204422	0.204422
0.187000	1.205627	0.205627
0.188000	1.206834	0.206834
0.189000	1.208041	0.208041
0.190000	1.209250	0.209250
0.191000	1.210459	0.210459
0.192000	1.211671	0.211671
0.193000	1.212883	0.212883
0.194000	1.214096	0.214096
0.195000	1.215311	0.215311
0.196000	1.216527	0.216527
0.197000	1.217744	0.217744
0.198000	1.218962	0.218962
0.199000	1.220182	0.220182
0.200000	1.221403	0.221403
0.201000	1.222625	0.222625
0.202000	1.223848	0.223848
0.203000	1.225072	0.225072
0.204000	1.226298	0.226298
0.205000	1.227525	0.227525
0.206000	1.228753	0.228753
0.207000	1.229983	0.229983
0.208000	1.231213	0.231213
0.209000	1.232445	0.232445
0.210000	1.233678	0.233678
0.211000	1.234912	0.234912
0.212000	1.236148	0.236148
0.213000	1.237385	0.237385
0.214000	1.238623	0.238623
0.215000	1.239862	0.239862
0.216000	1.241102	0.241102
0.217000	1.242344	0.242344
0.218000	1.243587	0.243587
0.219000	1.244831	0.244831
0.220000	1.246077	0.246077
0.221000	1.247323	0.247323
0.222000	1.248571	0.248571
0.223000	1.249821	0.249821
0.224000	1.251071	0.251071
0.225000	1.252323	0.252323
0.226000	1.253576	0.253576
0.227000	1.254830	0.254830
0.228000	1.256085	0.256085
0.229000	1.257342	0.257342
0.230000	1.258600	0.258600
0.231000	1.259859	0.259859
0.232000	1.261120	0.261120
0.233000	1.262381	0.262381
0.234000	1.263644	0.263644
0.235000	1.264909	0.264909
0.236000	1.266174	0.266174
0.237000	1.267441	0.267441
0.238000	1.268709	0.268709
0.239000	1.269979	0.269979
0.240000	1.271249	0.271249
0.241000	1.272521	0.272521
0.242000	1.273794	0.273794
0.243000	1.275069	0.275069
0.244000	1.276344	0.276344
0.245000	1.277621	0.277621
0.246000	1.278900	0.278900
0.247000	1.280179	0.280179
0.248000	1.281460	0.281460
0.249000	1.282742	0.282742
0.250000	1.284025	0.284025
0.251000	1.285310	0.285310
0.252000	1.286596	0.286596
